,id,report_number,origin,filer_id,filer_name,type,funding_source_id,funding_source_name,filing_period,receipt_date,employer_id,employer_name,compensation,sub_lobbyist_compensation,net_compensation,personal_expenses,entertainment,contributions,advertising,political_ads,other,total_expenses,net_total,employment_registration_id,employment_type,contractor_id,contractor_name,url,legislation_subject_matter,issue_bill_number,committee_lobbied
95000,82134-18902,82134,FE,17597,PIERCE CONSULTING SVCS LLC*,Employer,18902,WA WHOLESALE DRUGGIST ASSN,21-Jul,9/14/2021,17208.0,WA WHOLESALE DRUGGIST ASSN,2750.0,-320.89,2429.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.11,18902.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82134),Health Care,various,various
95001,82913-24517,82913,FE,24516,Juliana Roe,Employer,24517,WA STATE ASSN OF COUNTIES (WSAC),21-Aug,9/14/2021,17215.0,WA STATE ASSN OF COUNTIES (WSAC),212.44,0.0,212.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.44,24517.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82913),Law and justice,Various,Various
95002,82912-38416,82912,FE,38415,Jaime Bodden,Employer,38416,WA STATE ASSN OF COUNTIES (WSAC),21-Aug,9/14/2021,17215.0,WA STATE ASSN OF COUNTIES (WSAC),276.45,0.0,276.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.45,38416.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82912),Health Care,Various,Various
95003,82928-45168,82928,FE,45167,Paul Jewell,Employer,45168,WA STATE ASSN OF COUNTIES (WSAC),21-Aug,9/14/2021,17215.0,WA STATE ASSN OF COUNTIES (WSAC),1006.43,0.0,1006.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.43,45168.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82928),Environmental Affairs - natural resources - parks,Various,Various
95004,82962-39244,82962,FE,39243,Sanjay Walvekar,Employer,39244,WA ST BAR ASSN,21-Aug,9/14/2021,17220.0,WA ST BAR ASSN,7861.66,0.0,7861.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7861.66,39244.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82962),Law and justice,Law and Justice related issues,House and Senate committees
95005,82953-39997,82953,FE,39996,Mark Riker,Employer,39997,WA ST BUILDING & CONSTRUCTION TRADES COUNCIL,21-Aug,9/14/2021,17223.0,WA ST BUILDING & CONSTRUCTION TRADES COUNCIL,9180.0,0.0,9180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9180.0,39997.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82953),Labor,"Public Safety, Prevailing Wage, Worker Comp, UI, Safety and Health, Transportation Capital Budget, Apprenticeship, Supplement Budget","L&I; ESD; DOT; House Appropriations; Senate Labor and Commerce; House Labor and Workforce Development; Senate and House Transportation; Senate Ways and Means; Senate and House Capital Budget; Children, Youth & Family; Health & Long-Term Care"
95006,82955-73630,82955,FE,73629,Erin Frasier,Employer,73630,WA ST BUILDING & CONSTRUCTION TRADES COUNCIL,21-Aug,9/14/2021,17223.0,WA ST BUILDING & CONSTRUCTION TRADES COUNCIL,6282.0,0.0,6282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6282.0,73630.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82955),Labor,"Public Safety, Prevailing Wage, Worker Comp, UI, Safety and Health, Transportation, Capital Budget, Apprenticeship, Supplemental Budget","L&I; ESD; DOT; House Appropriations; Senate Labor and Commerce; House Labor and Workforce Development; Senate and House Transportation; Senate Ways and Means; Senate and House Capital Budget; Children, Youth & Family; Health & Long-Term Care"
95008,82922-19073,82922,FE,17702,BRACKEN R KILLPACK,Employer,19073,WA ST DENTAL ASSN,21-Aug,9/14/2021,17238.0,WA ST DENTAL ASSN,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,19073.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82922),Health Care,Dental-related issues,"Heath Committees, Fiscal Committees, Department of Health, and Governor’s Office"
95009,82924-74721,82924,FE,74720,Lauren Johnson,Employer,74721,WA ST DENTAL ASSN,21-Aug,9/14/2021,17238.0,WA ST DENTAL ASSN,1041.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,74721.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82924),Health Care,Dental-related issues,"Health Committees, Fiscal Committees, Department of Health, and Governor’s Office"
95011,82942-18653,82942,FE,17520,Emerick & Bloom,Employer,18653,WA ST HOSPICE & PALLIATIVE CARE ORG,21-Jul,9/14/2021,17255.0,WA ST HOSPICE & PALLIATIVE CARE ORG,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,18653.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82942),Health Care,Hospice & Palliative Care,DOH
95012,82945-18653,82945,FE,17520,Emerick & Bloom,Employer,18653,WA ST HOSPICE & PALLIATIVE CARE ORG,21-Aug,9/14/2021,17255.0,WA ST HOSPICE & PALLIATIVE CARE ORG,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,18653.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82945),Health Care,Hospice & Palliative Care,"DOH, HCA, DSHS"
95013,80210-28160,80210,FE,17398,BOSWELL CONSULTING*,Employer,28160,"WASTE MANAGEMENT OF WASHINGTON, INC.",21-May,9/14/2021,17260.0,"WASTE MANAGEMENT OF WASHINGTON, INC.",5265.0,-1821.43,3443.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443.57,28160.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/80210),Energy and utilities,various,various
95014,80957-28160,80957,FE,17398,BOSWELL CONSULTING*,Employer,28160,"WASTE MANAGEMENT OF WASHINGTON, INC.",21-Jun,9/14/2021,17260.0,"WASTE MANAGEMENT OF WASHINGTON, INC.",5265.0,-1821.43,3443.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443.57,28160.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/80957),Energy and utilities,various,various
95015,82089-28160,82089,FE,17398,BOSWELL CONSULTING*,Employer,28160,"WASTE MANAGEMENT OF WASHINGTON, INC.",21-Jul,9/14/2021,17260.0,"WASTE MANAGEMENT OF WASHINGTON, INC.",5265.0,-1821.43,3443.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443.57,28160.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82089),Energy and utilities,various,various
95016,80669-48970,80669,FE,48956,Brooke Davies,Employer,48970,"WASTE MANAGEMENT OF WASHINGTON, INC. (BOSWELL CONSULTING*)",21-May,9/14/2021,17260.0,"WASTE MANAGEMENT OF WASHINGTON, INC.",321.43,0.0,321.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.43,48970.0,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/80669),,,
95017,81303-48970,81303,FE,48956,Brooke Davies,Employer,48970,"WASTE MANAGEMENT OF WASHINGTON, INC. (BOSWELL CONSULTING*)",21-Jun,9/14/2021,17260.0,"WASTE MANAGEMENT OF WASHINGTON, INC.",321.43,0.0,321.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.43,48970.0,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/81303),,,
95018,82136-48970,82136,FE,48956,Brooke Davies,Employer,48970,"WASTE MANAGEMENT OF WASHINGTON, INC. (BOSWELL CONSULTING*)",21-Jul,9/14/2021,17260.0,"WASTE MANAGEMENT OF WASHINGTON, INC.",321.43,0.0,321.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.43,48970.0,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/82136),,,
95021,82964-63472,82964,FE,17358,"Public Affairs Consulting, LLC",Employer,63472,WA ST SNOWMOBILE ASSN,21-Aug,9/14/2021,17282.0,WA ST SNOWMOBILE ASSN,1708.33,-575.0,1133.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.33,63472.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82964),Transportation,Snowmobile,H Sen. Transportation
95022,82964-18207,82964,FE,17358,"Public Affairs Consulting, LLC",Employer,18207,WA ST SELF STORAGE ASSN,21-Aug,9/14/2021,17287.0,WA ST SELF STORAGE ASSN,2491.67,-850.0,1641.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.67,18207.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82964),Business and consumer affairs,Real Estate and Business,Lawmakers and Agencies of Government
95023,82946-19597,82946,FE,17956,LARRY B SHANNON,Employer,19597,WA ST ASSN FOR JUSTICE,21-Aug,9/14/2021,17289.0,WA ST ASSN FOR JUSTICE,14000.0,0.0,14000.0,240.34,0.0,0.0,0.0,0.0,0.0,240.34,14240.34,19597.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82946),Labor,labor,"Labor, Tribal and Commerce Affairs Committee"
95024,82985-40385,82985,FE,40384,Jessica Spiegel,Employer,40385,Western States Petroleum Assn.,21-Aug,9/14/2021,17302.0,Western States Petroleum Assn.,570.4,0.0,570.4,100.0,0.0,0.0,0.0,0.0,0.0,100.0,670.4,40385.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82985),Environmental Affairs - natural resources - parks,air and water quality regulations,Department of Ecology
95025,82982-19766,82982,FE,18027,ROWLAND THOMPSON,Employer,19766,WINE INSTITUTE,21-Aug,9/14/2021,17312.0,WINE INSTITUTE,1750.0,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,19766.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82982),Business and consumer affairs,Wine sales regulation,Commerce committees and Liquor and Cannabis Board
95026,82942-72224,82942,FE,17520,Emerick & Bloom,Employer,72224,Yakima Valley Memorial Hospital Association,21-Jul,9/14/2021,17321.0,Yakima Valley Memorial Hospital Association,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,72224.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82942),Health Care,Hospital Issues,DOH
95027,82945-72224,82945,FE,17520,Emerick & Bloom,Employer,72224,Yakima Valley Memorial Hospital Association,21-Aug,9/14/2021,17321.0,Yakima Valley Memorial Hospital Association,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,72224.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82945),Health Care,Hospital Issues,DOH
95028,82964-61590,82964,FE,17358,"Public Affairs Consulting, LLC",Employer,61590,YAKIMA VALLEY LANDLORDS ASSN,21-Aug,9/14/2021,17322.0,YAKIMA VALLEY LANDLORDS ASSN,1000.0,-50.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,61590.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82964),Business and consumer affairs,Real-Estate,Financial institutions and insurance & Housing
95029,82964-30404,82964,FE,17358,"Public Affairs Consulting, LLC",Employer,30404,"Delivery Express, Inc.",21-Aug,9/14/2021,26676.0,"Delivery Express, Inc.",6500.0,-600.0,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,30404.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82964),Business and consumer affairs,SB 5103,"Labor, Commerce & Transportation"
95030,82227-33677,82227,FE,17977,SOUND VIEW STRATEGIES LLC*,Employer,33677,City of Medina,21-Jul,9/14/2021,26873.0,City of Medina,3000.0,-2000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,33677.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82227),Transportation,Transportation Issues,DOT
95031,82951-33677,82951,FE,17977,SOUND VIEW STRATEGIES LLC*,Employer,33677,City of Medina,21-Aug,9/14/2021,26873.0,City of Medina,3000.0,-2000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,33677.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82951),Transportation,Transportation Issues,DOT
95032,82650-27670,82650,FE,17813,MILLENNIA PUBLIC AFFAIRS INC*,Employer,27670,"Jazz Pharmaceuticals, Inc. and its subsidiaries, including Greenwich Biosciences, Inc.",21-Aug,9/14/2021,27659.0,"Jazz Pharmaceuticals, Inc. and its subsidiaries, including Greenwich Biosciences, Inc.",3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,27670.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82650),Business and consumer affairs,Business & Consumer Affairs,House Senate All
95033,82649-38890,82649,FE,37395,The Arledge Group,Employer,38890,City of Tumwater,21-Aug,9/14/2021,30066.0,City of Tumwater,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,38890.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82649),Fiscal,Fiscal,House Senate All
95034,75205-30933,75205,FE,17597,PIERCE CONSULTING SVCS LLC*,Employer,30933,Washington State Opportunity Scholarship,21-Jan,9/14/2021,30931.0,Washington State Opportunity Scholarship,2000.0,-233.37,1766.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.63,30933.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/75205),Higher education,various,various
95035,77345-30933,77345,FE,17597,PIERCE CONSULTING SVCS LLC*,Employer,30933,Washington State Opportunity Scholarship,21-Feb,9/14/2021,30931.0,Washington State Opportunity Scholarship,2000.0,-233.37,1766.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.63,30933.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/77345),Higher education,various,various
95036,78555-30933,78555,FE,17597,PIERCE CONSULTING SVCS LLC*,Employer,30933,Washington State Opportunity Scholarship,21-Mar,9/14/2021,30931.0,Washington State Opportunity Scholarship,2000.0,-233.37,1766.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.63,30933.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/78555),Higher education,various,various
95037,79496-30933,79496,FE,17597,PIERCE CONSULTING SVCS LLC*,Employer,30933,Washington State Opportunity Scholarship,21-Apr,9/14/2021,30931.0,Washington State Opportunity Scholarship,2000.0,-233.37,1766.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.63,30933.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/79496),Higher education,various,various
95038,80216-30933,80216,FE,17597,PIERCE CONSULTING SVCS LLC*,Employer,30933,Washington State Opportunity Scholarship,21-May,9/14/2021,30931.0,Washington State Opportunity Scholarship,2000.0,-233.37,1766.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.63,30933.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/80216),Higher education,various,various
95039,80956-30933,80956,FE,17597,PIERCE CONSULTING SVCS LLC*,Employer,30933,Washington State Opportunity Scholarship,21-Jun,9/14/2021,30931.0,Washington State Opportunity Scholarship,2000.0,-233.37,1766.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.63,30933.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/80956),Higher education,various,various
95040,82134-30933,82134,FE,17597,PIERCE CONSULTING SVCS LLC*,Employer,30933,Washington State Opportunity Scholarship,21-Jul,9/14/2021,30931.0,Washington State Opportunity Scholarship,2000.0,-233.37,1766.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.63,30933.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82134),Higher education,various,various
95041,80669-49047,80669,FE,48956,Brooke Davies,Employer,49047,Internet Association (CHRISTOPHERSEN INC*),21-May,9/14/2021,31991.0,Internet Association,331.81,0.0,331.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.81,49047.0,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/80669),,,
95042,81303-49047,81303,FE,48956,Brooke Davies,Employer,49047,Internet Association (CHRISTOPHERSEN INC*),21-Jun,9/14/2021,31991.0,Internet Association,331.81,0.0,331.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.81,49047.0,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/81303),,,
95043,82136-49047,82136,FE,48956,Brooke Davies,Employer,49047,Internet Association (CHRISTOPHERSEN INC*),21-Jul,9/14/2021,31991.0,Internet Association,331.81,0.0,331.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.81,49047.0,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/82136),,,
95044,80210-36740,80210,FE,17398,BOSWELL CONSULTING*,Employer,36740,Port of Hood River,21-May,9/14/2021,36737.0,Port of Hood River,5000.0,-321.43,4678.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4678.57,36740.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/80210),Transportation,various,various
95045,80957-36740,80957,FE,17398,BOSWELL CONSULTING*,Employer,36740,Port of Hood River,21-Jun,9/14/2021,36737.0,Port of Hood River,5000.0,-321.43,4678.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4678.57,36740.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/80957),Transportation,various,various
95046,82089-36740,82089,FE,17398,BOSWELL CONSULTING*,Employer,36740,Port of Hood River,21-Jul,9/14/2021,36737.0,Port of Hood River,5500.0,-321.43,5178.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5178.57,36740.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/82089),Transportation,various,various
95047,80669-48965,80669,FE,48956,Brooke Davies,Employer,48965,Port of Hood River (BOSWELL CONSULTING*),21-May,9/14/2021,36737.0,Port of Hood River,321.43,0.0,321.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.43,48965.0,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/80669),,,
