,id,report_number,origin,filer_id,filer_name,type,funding_source_id,funding_source_name,filing_period,receipt_date,employer_id,employer_name,compensation,sub_lobbyist_compensation,net_compensation,personal_expenses,entertainment,contributions,advertising,political_ads,other,total_expenses,net_total,employment_registration_id,employment_type,contractor_id,contractor_name,url,legislation_subject_matter,issue_bill_number,committee_lobbied
85000,74113-18837,74113,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,18837,CITY OF SPOKANE VALLEY,20-Dec,2/26/2021,16317.0,CITY OF SPOKANE VALLEY,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,18837.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/74113),Local government,Local miscell,legislature
85001,68088-18838,68088,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,18838,CITY OF TACOMA,20-May,2/26/2021,16318.0,CITY OF TACOMA,7705.0,0.0,7705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7705.0,18838.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/68088),Local government,"business licenses, transportation, land use, traffic enforcment, local law enforcement, budget, public safety, affordable housing",legislature
85002,68836-18838,68836,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,18838,CITY OF TACOMA,20-Jun,2/26/2021,16318.0,CITY OF TACOMA,7705.0,0.0,7705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7705.0,18838.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/68836),Local government,"business licenses, transportation, land use, traffic enforcment, local law enforcement, budget, public safety, affordable housing",legislature
85003,69694-18838,69694,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,18838,CITY OF TACOMA,20-Jul,2/26/2021,16318.0,CITY OF TACOMA,7705.0,0.0,7705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7705.0,18838.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/69694),Local government,"business licenses, transportation, land use, traffic enforcment, local law enforcement, budget, public safety, affordable housing",legislature
85004,70481-18838,70481,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,18838,CITY OF TACOMA,20-Aug,2/26/2021,16318.0,CITY OF TACOMA,7705.0,0.0,7705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7705.0,18838.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/70481),Local government,"business licenses, transportation, land use, traffic enforcment, local law enforcement, budget, public safety, affordable housing",legislature
85005,71317-18838,71317,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,18838,CITY OF TACOMA,20-Sep,2/26/2021,16318.0,CITY OF TACOMA,7705.0,0.0,7705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7705.0,18838.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/71317),Local government,"business licenses, transportation, land use, traffic enforcment, local law enforcement, budget, public safety, affordable housing",legislature
85006,72347-18838,72347,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,18838,CITY OF TACOMA,20-Oct,2/26/2021,16318.0,CITY OF TACOMA,7705.0,0.0,7705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7705.0,18838.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/72347),Local government,"business licenses, transportation, land use, traffic enforcment, local law enforcement, budget, public safety, affordable housing",legislature
85007,73068-18838,73068,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,18838,CITY OF TACOMA,20-Nov,2/26/2021,16318.0,CITY OF TACOMA,7705.0,0.0,7705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7705.0,18838.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/73068),Local government,"business licenses, transportation, land use, traffic enforcment, local law enforcement, budget, public safety, affordable housing",legislature
85008,74113-18838,74113,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,18838,CITY OF TACOMA,20-Dec,2/26/2021,16318.0,CITY OF TACOMA,7705.0,0.0,7705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7705.0,18838.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/74113),Local government,"business licenses, transportation, land use, traffic enforcment, local law enforcement, budget, public safety, affordable housing",legislature
85009,68088-47232,68088,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,47232,CLARK COUNTY,20-May,2/26/2021,16322.0,CLARK COUNTY,6695.0,0.0,6695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6695.0,47232.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/68088),State government,"economic development, transportation funding, other local gvmt issues",Legislature
