,id,report_number,origin,filer_id,filer_name,type,funding_source_id,funding_source_name,filing_period,receipt_date,employer_id,employer_name,compensation,sub_lobbyist_compensation,net_compensation,personal_expenses,entertainment,contributions,advertising,political_ads,other,total_expenses,net_total,employment_registration_id,employment_type,contractor_id,contractor_name,url,legislation_subject_matter,issue_bill_number,committee_lobbied
30000,40606-27382,40606,FE,27377,Ludeman Public Affairs,Employer,27382,CAL PORTLAND COMPANY (GANO & ASSOC*),18-Jan,2/14/2018,16472.0,CAL PORTLAND COMPANY,528.29,0.0,528.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.29,27382.0,Subcontract,17565.0,GANO & ASSOC*,View report (https://accesshub.pdc.wa.gov/node/40606),,,
30001,39573-20053,39573,FE,17553,JESSICA FORTESCUE,Employer,20053,HONDA NORTH AMERICA (THRU MULTISTATE ASSOCIATES LLC) (MCBRIDE PUBLIC AFFAIRS LLC*),17-Dec,2/14/2018,16510.0,HONDA NORTH AMERICA (THRU MULTISTATE ASSOCIATES LLC),1750.0,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,20053.0,Subcontract,17779.0,MCBRIDE PUBLIC AFFAIRS LLC*,View report (https://accesshub.pdc.wa.gov/node/39573),,,
30002,40833-20053,40833,FE,17553,JESSICA FORTESCUE,Employer,20053,HONDA NORTH AMERICA (THRU MULTISTATE ASSOCIATES LLC) (MCBRIDE PUBLIC AFFAIRS LLC*),18-Jan,2/14/2018,16510.0,HONDA NORTH AMERICA (THRU MULTISTATE ASSOCIATES LLC),1167.0,0.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.0,20053.0,Subcontract,17779.0,MCBRIDE PUBLIC AFFAIRS LLC*,View report (https://accesshub.pdc.wa.gov/node/40833),,,
30003,40826-25544,40826,FE,17554,DAVID S FOSTER,Employer,25544,INTERCITY TRANSIT,18-Jan,2/14/2018,16542.0,INTERCITY TRANSIT,1750.0,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,25544.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/40826),Transportation,"5288, 1410","Transportation, Finance"
30004,40606-27387,40606,FE,27377,Ludeman Public Affairs,Employer,27387,Kapstone Paper and Packaging d/b/a WestRock (GANO & ASSOC*),18-Jan,2/14/2018,16571.0,Kapstone Paper and Packaging d/b/a WestRock,660.36,0.0,660.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.36,27387.0,Subcontract,17565.0,GANO & ASSOC*,View report (https://accesshub.pdc.wa.gov/node/40606),,,
30005,40606-27388,40606,FE,27377,Ludeman Public Affairs,Employer,27388,KEYBANK (GANO & ASSOC*),18-Jan,2/14/2018,16574.0,KEYBANK,237.73,0.0,237.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.73,27388.0,Subcontract,17565.0,GANO & ASSOC*,View report (https://accesshub.pdc.wa.gov/node/40606),,,
30006,40826-19951,40826,FE,17554,DAVID S FOSTER,Employer,19951,KING CO COUNCIL (MICHAEL SHAW),18-Jan,2/14/2018,16575.0,KING CO COUNCIL,4500.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,19951.0,Subcontract,17957.0,MICHAEL SHAW,View report (https://accesshub.pdc.wa.gov/node/40826),,,
30007,39573-19965,39573,FE,17553,JESSICA FORTESCUE,Employer,19965,McDonalds Corporation (MCBRIDE PUBLIC AFFAIRS LLC*),17-Dec,2/14/2018,16625.0,McDonalds Corporation,1750.0,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,19965.0,Subcontract,17779.0,MCBRIDE PUBLIC AFFAIRS LLC*,View report (https://accesshub.pdc.wa.gov/node/39573),,,
30008,40833-19965,40833,FE,17553,JESSICA FORTESCUE,Employer,19965,McDonalds Corporation (MCBRIDE PUBLIC AFFAIRS LLC*),18-Jan,2/14/2018,16625.0,McDonalds Corporation,1167.0,0.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.0,19965.0,Subcontract,17779.0,MCBRIDE PUBLIC AFFAIRS LLC*,View report (https://accesshub.pdc.wa.gov/node/40833),,,
30009,39573-20041,39573,FE,17553,JESSICA FORTESCUE,Employer,20041,MICROSOFT CORP (PIERCE CONSULTING SVCS LLC*),17-Dec,2/14/2018,16636.0,MICROSOFT CORP,375.88,0.0,375.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.88,20041.0,Subcontract,17597.0,PIERCE CONSULTING SVCS LLC*,View report (https://accesshub.pdc.wa.gov/node/39573),,,
30010,40833-20041,40833,FE,17553,JESSICA FORTESCUE,Employer,20041,MICROSOFT CORP (PIERCE CONSULTING SVCS LLC*),18-Jan,2/14/2018,16636.0,MICROSOFT CORP,485.95,0.0,485.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.95,20041.0,Subcontract,17597.0,PIERCE CONSULTING SVCS LLC*,View report (https://accesshub.pdc.wa.gov/node/40833),,,
30011,40786-26494,40786,FE,18039,ELIZABETH TRAUTMAN,Employer,26494,The Mockingbird Society,18-Jan,2/14/2018,16639.0,The Mockingbird Society,1467.0,0.0,1467.0,618.76,0.0,0.0,0.0,0.0,0.0,618.76,2085.76,26494.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/40786),Human services,"Sb 5596, SB 6407, SB 6222",Senate Human Services and Corrections Committee
