,id,report_number,origin,filer_id,filer_name,type,funding_source_id,funding_source_name,filing_period,receipt_date,employer_id,employer_name,compensation,sub_lobbyist_compensation,net_compensation,personal_expenses,entertainment,contributions,advertising,political_ads,other,total_expenses,net_total,employment_registration_id,employment_type,contractor_id,contractor_name,url,legislation_subject_matter,issue_bill_number,committee_lobbied
110000,92324-73796,92324,FE,67155,FMS Global Strategies,Employer,73796,WA Build Back Black Alliance,22-Apr,6/3/2022,73022.0,WA Build Back Black Alliance,12000.0,0.0,12000.0,0.0,0.0,2000.0,0.0,0.0,0.0,2000.0,14000.0,73796.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92324),Business and consumer affairs,Various,Rep. Bergquist
110001,92670-87238,92670,FE,17372,BRUCE K BECKETT,Employer,87238,Port of Olympia,22-May,6/3/2022,74038.0,Port of Olympia,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,87238.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92670),State government,Marine Center Bldg; Budd Inlet Cleanup; Capital Lake,22nd District Legislators; House/Senate Natural Resource Committees; Senate Environment Committee
110003,92664-79391,92664,FE,37395,The Arledge Group,Employer,79391,Northwest Regional Council of SMART,22-May,6/3/2022,79368.0,Northwest Regional Council of SMART,11422.6,-2000.0,9422.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9422.6,79391.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92664),Fiscal,Fiscal,House & Senate All
110004,92672-84326,92672,FE,83766,Resource Public Affairs LLC,Employer,84326,Blue Wolf Capital Partners LLC,22-May,6/3/2022,84299.0,Blue Wolf Capital Partners LLC,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,84326.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92672),Energy and utilities,Industrial Restart/Energy,"Governor's Office, WA Commerce, Capital Budget"
110005,92672-85177,92672,FE,83766,Resource Public Affairs LLC,Employer,85177,"Fire Boss, LLC",22-May,6/3/2022,85160.0,"Fire Boss, LLC",2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,85177.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92672),Environmental Affairs - natural resources - parks,Wildland Fire,"Governor's Office, WA DNR, Wildland Fire Caucus"
110006,92324-91396,92324,FE,67155,FMS Global Strategies,Employer,91396,BTA Holdings LLC,22-Apr,6/3/2022,91395.0,BTA Holdings LLC,4167.0,0.0,4167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4167.0,91396.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92324),,,
110007,92697-19857,92697,FE,18071,WA ST NURSES ASSN,Employer,19857,SCHOOL NURSES ORGANIZATION OF WA,22-May,6/4/2022,16882.0,SCHOOL NURSES ORGANIZATION OF WA,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,19857.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92697),Health Care,Nursing/Health Care Issues,"Healthcare, Labor, Budget Committees, Dept of Health, Labor and Industries"
110008,92694-50339,92694,FE,50337,Dan Bertolet,Employer,50339,Sightline Institute,22-May,6/4/2022,37788.0,Sightline Institute,558.41,0.0,558.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.41,50339.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92694),Environmental Affairs - natural resources - parks,no official bills yet,"Rep Bateman, Inslee staffer John Flanagan"
110009,92657-18983,92657,FE,17654,Trent M House,Employer,18983,AEROSPACE FUTURES ALLIANCE OF WASHINGTON LTD,22-May,6/5/2022,16071.0,AEROSPACE FUTURES ALLIANCE OF WASHINGTON LTD,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,18983.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92657),Labor,"Workers Compensation, Taxes",Commerce and Labor Committees
110010,92706-87241,92706,FE,87240,Donald Donovan,Employer,87241,Intl Assn of Machinists & Aerospace Workers Dist Lodge 751,22-May,6/5/2022,16072.0,Intl Assn of Machinists & Aerospace Workers Dist Lodge 751,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,87241.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92706),Transportation,Aerospace,All House Senate Transportation / Commerce
110011,92701-35034,92701,FE,18045,Amber Ulvenes,Employer,35034,AMERICAN ACADEMY OF PEDIATRICS-WA CHAPTER,22-May,6/5/2022,16090.0,AMERICAN ACADEMY OF PEDIATRICS-WA CHAPTER,3400.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,35034.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92701),Health Care,"Medicaid reimbursement, children's mental health","HCA, Health Care Committees, appropriation committees"
110012,91946-18813,91946,FE,17579,Melissa M Gombosky,Employer,18813,ASSN OF AMERICAN PUBLISHERS,22-May,6/5/2022,16116.0,ASSN OF AMERICAN PUBLISHERS,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,18813.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/91946),Education,Education Issues,Education Committees
110013,89979-18709,89979,FE,17543,H2 Government Relations,Employer,18709,ASSN OF WA ST PUBLIC FACILITIES DISTS,22-Mar,6/5/2022,16171.0,ASSN OF WA ST PUBLIC FACILITIES DISTS,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,18709.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/89979),,,
110014,91647-18709,91647,FE,17543,H2 Government Relations,Employer,18709,ASSN OF WA ST PUBLIC FACILITIES DISTS,22-Apr,6/5/2022,16171.0,ASSN OF WA ST PUBLIC FACILITIES DISTS,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,18709.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/91647),,,
110015,91775-18709,91775,FE,17543,H2 Government Relations,Employer,18709,ASSN OF WA ST PUBLIC FACILITIES DISTS,22-May,6/5/2022,16171.0,ASSN OF WA ST PUBLIC FACILITIES DISTS,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,18709.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/91775),,,
110016,89451-73534,89451,FE,18008,Eileen Sullivan,Employer,73534,BIOGEN,22-Feb,6/5/2022,16192.0,BIOGEN,6500.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,73534.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/89451),Health Care,Health Care,Health Care Committees
110017,90737-73534,90737,FE,18008,Eileen Sullivan,Employer,73534,BIOGEN,22-Mar,6/5/2022,16192.0,BIOGEN,6500.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,73534.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/90737),Health Care,Health Care,Health Care Committees
